"Product Id","Variant Id","Handle","Title","Body (Html)","Vendor","Type","Tags","Published","Option Fulfill Value","Custom Option","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Sku","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / Mpn","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","Seo Title","Seo Description","Google Shopping / Adwords Grouping","Google Shopping / Adwords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost Per Item","Available On Listing Pages","Available On Sitemap Files","Template","Shipping Profile Name","Variant Tag","Facebook Pixel Id","Facebook Access Token","Product Stock Status","Shipping Fee","Base Cost Variant"
"'1000000483607937'","'1000010849229344'","crs-opc-tt-060906","PREMIUM OPC CRS TT 060906","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"opc","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1693995270027.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010830296501",,,,,
"'1000000483607937'","'1000010849229345'","crs-opc-tt-060906",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1693995270016.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296502",,,,0,0
"'1000000483607937'","'1000010849229346'","crs-opc-tt-060906",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1693995270037.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296503",,,,0,0
"'1000000483607937'","'1000010849229347'","crs-opc-tt-060906",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296504",,,,0,0
"'1000000483607937'","'1000010849229348'","crs-opc-tt-060906",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296505",,,,0,0
"'1000000483607937'","'1000010849229349'","crs-opc-tt-060906",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296506",,,,0,0
"'1000000483607937'","'1000010849229350'","crs-opc-tt-060906",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296507",,,,0,0
"'1000000483607937'","'1000010849229351'","crs-opc-tt-060906",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296508",,,,0,0
"'1000000483607937'","'1000010849229352'","crs-opc-tt-060906",,,,,,,,,,"10.5 Men",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296509",,,,0,0
"'1000000483607937'","'1000010849229353'","crs-opc-tt-060906",,,,,,,,,,"11 Men",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296510",,,,0,0
"'1000000483607937'","'1000010849229354'","crs-opc-tt-060906",,,,,,,,,,"11.5 Men",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296511",,,,0,0
"'1000000483607937'","'1000010849229355'","crs-opc-tt-060906",,,,,,,,,,"12 Men",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296512",,,,0,0
"'1000000483607937'","'1000010849229356'","crs-opc-tt-060906",,,,,,,,,,"13 Men",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296513",,,,0,0
"'1000000483607937'","'1000010849229357'","crs-opc-tt-060906",,,,,,,,,,"9 Kid",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296514",,,,0,0
"'1000000483607937'","'1000010849229358'","crs-opc-tt-060906",,,,,,,,,,"10 Kid",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296515",,,,0,0
"'1000000483607937'","'1000010849229359'","crs-opc-tt-060906",,,,,,,,,,"11 Kid",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296516",,,,0,0
"'1000000483607937'","'1000010849229360'","crs-opc-tt-060906",,,,,,,,,,"12 Kid",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296517",,,,0,0
"'1000000483607937'","'1000010849229361'","crs-opc-tt-060906",,,,,,,,,,"13 Kid",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296518",,,,0,0
"'1000000483607937'","'1000010849229362'","crs-opc-tt-060906",,,,,,,,,,"1 Youth",,"White",,,"CRS-OPC-TT-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296519",,,,0,0
"'1000000483682796'","'1000010850199136'","crs-hrr-na-060906","PREMIUM HRR CRS NA 060906","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"hlw,hrr","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694062200757.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010830296501",,,,,
"'1000000483682796'","'1000010850199137'","crs-hrr-na-060906",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694062205650.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296502",,,,0,0
"'1000000483682796'","'1000010850199138'","crs-hrr-na-060906",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694062220808.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296503",,,,0,0
"'1000000483682796'","'1000010850199139'","crs-hrr-na-060906",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296504",,,,0,0
"'1000000483682796'","'1000010850199140'","crs-hrr-na-060906",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296505",,,,0,0
"'1000000483682796'","'1000010850199141'","crs-hrr-na-060906",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296506",,,,0,0
"'1000000483682796'","'1000010850199142'","crs-hrr-na-060906",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296507",,,,0,0
"'1000000483682796'","'1000010850199143'","crs-hrr-na-060906",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296508",,,,0,0
"'1000000483682796'","'1000010850199144'","crs-hrr-na-060906",,,,,,,,,,"10.5 Men",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296509",,,,0,0
"'1000000483682796'","'1000010850199145'","crs-hrr-na-060906",,,,,,,,,,"11 Men",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296510",,,,0,0
"'1000000483682796'","'1000010850199146'","crs-hrr-na-060906",,,,,,,,,,"11.5 Men",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296511",,,,0,0
"'1000000483682796'","'1000010850199147'","crs-hrr-na-060906",,,,,,,,,,"12 Men",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296512",,,,0,0
"'1000000483682796'","'1000010850199148'","crs-hrr-na-060906",,,,,,,,,,"13 Men",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296513",,,,0,0
"'1000000483682796'","'1000010850199149'","crs-hrr-na-060906",,,,,,,,,,"9 Kid",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296514",,,,0,0
"'1000000483682796'","'1000010850199150'","crs-hrr-na-060906",,,,,,,,,,"10 Kid",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296515",,,,0,0
"'1000000483682796'","'1000010850199151'","crs-hrr-na-060906",,,,,,,,,,"11 Kid",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296516",,,,0,0
"'1000000483682796'","'1000010850199152'","crs-hrr-na-060906",,,,,,,,,,"12 Kid",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296517",,,,0,0
"'1000000483682796'","'1000010850199153'","crs-hrr-na-060906",,,,,,,,,,"13 Kid",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296518",,,,0,0
"'1000000483682796'","'1000010850199154'","crs-hrr-na-060906",,,,,,,,,,"1 Youth",,"White",,,"CRS-HRR-NA-060906",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296519",,,,0,0
"'1000000483777873'","'1000010852352017'","crs-opc-va-07094","PREMIUM OPC CRS VA 07094","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"opc,anm","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694143832734.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010830296501",,,,,
"'1000000483777873'","'1000010852352020'","crs-opc-va-07094",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694143940458.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296502",,,,0,0
"'1000000483777873'","'1000010852352023'","crs-opc-va-07094",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694143832744.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296503",,,,0,0
"'1000000483777873'","'1000010852352025'","crs-opc-va-07094",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296504",,,,0,0
"'1000000483777873'","'1000010852352029'","crs-opc-va-07094",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296505",,,,0,0
"'1000000483777873'","'1000010852352032'","crs-opc-va-07094",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296506",,,,0,0
"'1000000483777873'","'1000010852352035'","crs-opc-va-07094",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296507",,,,0,0
"'1000000483777873'","'1000010852352038'","crs-opc-va-07094",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296508",,,,0,0
"'1000000483777873'","'1000010852352041'","crs-opc-va-07094",,,,,,,,,,"10.5 Men",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296509",,,,0,0
"'1000000483777873'","'1000010852352044'","crs-opc-va-07094",,,,,,,,,,"11 Men",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296510",,,,0,0
"'1000000483777873'","'1000010852352047'","crs-opc-va-07094",,,,,,,,,,"11.5 Men",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296511",,,,0,0
"'1000000483777873'","'1000010852352050'","crs-opc-va-07094",,,,,,,,,,"12 Men",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296512",,,,0,0
"'1000000483777873'","'1000010852352053'","crs-opc-va-07094",,,,,,,,,,"13 Men",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296513",,,,0,0
"'1000000483777873'","'1000010852352056'","crs-opc-va-07094",,,,,,,,,,"9 Kid",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296514",,,,0,0
"'1000000483777873'","'1000010852352059'","crs-opc-va-07094",,,,,,,,,,"10 Kid",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296515",,,,0,0
"'1000000483777873'","'1000010852352062'","crs-opc-va-07094",,,,,,,,,,"11 Kid",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296516",,,,0,0
"'1000000483777873'","'1000010852352066'","crs-opc-va-07094",,,,,,,,,,"12 Kid",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296517",,,,0,0
"'1000000483777873'","'1000010852352069'","crs-opc-va-07094",,,,,,,,,,"13 Kid",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296518",,,,0,0
"'1000000483777873'","'1000010852352072'","crs-opc-va-07094",,,,,,,,,,"1 Youth",,"White",,,"CRS-OPC-VA-07094",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296519",,,,0,0
"'1000000484427075'","'1000010865619503'","crs-stw-na-my-1409-01","PREMIUM STW CRS NA 120901","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand.&nbsp;</li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt="""" /></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt="""" /></strong></li>
</ul>",,,"stw,hlw","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694667499221.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000010830296501",,,,,
"'1000000484427075'","'1000010865619504'","crs-stw-na-my-1409-01",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694667508254.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296502",,,,0,0
"'1000000484427075'","'1000010865619505'","crs-stw-na-my-1409-01",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1694667516079.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296503",,,,0,0
"'1000000484427075'","'1000010865619506'","crs-stw-na-my-1409-01",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296504",,,,0,0
"'1000000484427075'","'1000010865619507'","crs-stw-na-my-1409-01",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296505",,,,0,0
"'1000000484427075'","'1000010865619508'","crs-stw-na-my-1409-01",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296506",,,,0,0
"'1000000484427075'","'1000010865619509'","crs-stw-na-my-1409-01",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296507",,,,0,0
"'1000000484427075'","'1000010865619510'","crs-stw-na-my-1409-01",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296508",,,,0,0
"'1000000484427075'","'1000010865619511'","crs-stw-na-my-1409-01",,,,,,,,,,"10.5 Men",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296509",,,,0,0
"'1000000484427075'","'1000010865619512'","crs-stw-na-my-1409-01",,,,,,,,,,"11 Men",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296510",,,,0,0
"'1000000484427075'","'1000010865619513'","crs-stw-na-my-1409-01",,,,,,,,,,"11.5 Men",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296511",,,,0,0
"'1000000484427075'","'1000010865619514'","crs-stw-na-my-1409-01",,,,,,,,,,"12 Men",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296512",,,,0,0
"'1000000484427075'","'1000010865619515'","crs-stw-na-my-1409-01",,,,,,,,,,"13 Men",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296513",,,,0,0
"'1000000484427075'","'1000010865619516'","crs-stw-na-my-1409-01",,,,,,,,,,"9 Kid",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296514",,,,0,0
"'1000000484427075'","'1000010865619517'","crs-stw-na-my-1409-01",,,,,,,,,,"10 Kid",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296515",,,,0,0
"'1000000484427075'","'1000010865619518'","crs-stw-na-my-1409-01",,,,,,,,,,"11 Kid",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296516",,,,0,0
"'1000000484427075'","'1000010865619519'","crs-stw-na-my-1409-01",,,,,,,,,,"12 Kid",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296517",,,,0,0
"'1000000484427075'","'1000010865619520'","crs-stw-na-my-1409-01",,,,,,,,,,"13 Kid",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296518",,,,0,0
"'1000000484427075'","'1000010865619521'","crs-stw-na-my-1409-01",,,,,,,,,,"1 Youth",,"White",,,"CRS-STW-NA-MY-1409-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000010830296519",,,,0,0
